Item ID,Item Name,Category,Brand,Supplier Name,Purchase Price,Selling Price,Stock Quantity,Reorder Level,Expiry Date,Last Restocked Date,Sales Per Month
6480,Toothpaste,Household,Dabur,Patel Suppliers,207.92,258.57,379,46,,2023-02-18,50
6481,Detergent,Electronics,Parle,Gupta Wholesalers,343.88,497.84,84,37,,2023-01-08,81
6482,Toothpaste,Personal Care,Nestle,Verma Distributors,83.92,113.89,4,40,2023-11-10,2023-02-18,48
6483,Pen,Personal Care,Godrej,Patel Suppliers,265.48,313.06,484,48,2023-05-17,2023-01-22,32
6484,Chips,Household,Tata,Gupta Wholesalers,437.23,603.01,210,30,,2023-03-02,39
6485,Detergent,Personal Care,Tata,Gupta Wholesalers,316.85,400.8,126,49,2023-06-23,2023-02-02,11
6486,Detergent,Grocery,Parle,Patel Suppliers,324.55,433.22,321,43,2023-05-17,2023-01-24,86
6487,Milk,Electronics,Godrej,Sharma Traders,182.11,236.02,255,25,,2023-03-02,30
6488,Pen,Personal Care,Colgate,Sharma Traders,30.85,45.16,480,11,2023-10-25,2023-01-08,97
6489,Chips,Stationery,Godrej,Patel Suppliers,444.97,521.87,325,28,,2023-01-05,39
6490,Chips,Stationery,Britannia,Patel Suppliers,380.36,542.42,368,49,,2023-01-09,22
6491,Detergent,Stationery,Godrej,Sharma Traders,214.58,318.68,216,44,,2023-02-03,93
6492,Milk,Household,Nestle,Sharma Traders,265.71,340.25,358,27,,2023-01-07,89
6493,Shampoo,Grocery,Dabur,Verma Distributors,368.47,536.61,337,44,2023-02-17,2023-02-03,61
6494,Shampoo,Personal Care,ITC,Sharma Traders,401.93,533.29,328,21,2023-03-21,2023-02-23,33
6495,Chips,Stationery,Nestle,Gupta Wholesalers,19.35,28.0,151,16,,2023-01-21,85
6496,Detergent,Stationery,Colgate,Gupta Wholesalers,25.37,29.92,272,12,,2023-02-06,46
6497,Rice,Household,Dabur,Gupta Wholesalers,135.0,161.69,365,17,,2023-01-17,39
6498,Milk,FMCG,Amul,Gupta Wholesalers,430.37,604.86,27,21,2023-03-10,2023-01-21,56
6499,Shampoo,Grocery,Amul,Agarwal Mart,103.86,124.5,200,10,2023-10-26,2023-02-05,53
6500,Detergent,Personal Care,Parle,Patel Suppliers,429.98,479.92,94,39,2023-05-07,2023-02-23,26
6501,Wheat Flour,Electronics,ITC,Sharma Traders,27.1,31.99,155,45,,2023-01-28,55
6502,Detergent,Grocery,Parle,Sharma Traders,102.81,153.19,193,48,2023-05-01,2023-01-27,49
6503,Rice,Beverages,Haldiram,Patel Suppliers,134.89,201.55,240,36,2023-05-03,2023-02-25,94
6504,Detergent,FMCG,Parle,Patel Suppliers,466.19,612.86,188,11,2023-04-30,2023-03-01,11
6505,Soap,Household,ITC,Verma Distributors,430.67,593.59,174,39,,2023-02-02,57
6506,Pen,Grocery,Dabur,Verma Distributors,269.53,337.32,336,23,2023-03-21,2023-02-07,31
6507,Milk,FMCG,Britannia,Verma Distributors,199.77,258.06,383,13,2023-03-21,2023-01-13,58
6508,Shampoo,FMCG,Haldiram,Patel Suppliers,459.2,545.43,352,23,2023-05-25,2023-01-16,61
6509,Milk,Household,Colgate,Gupta Wholesalers,217.65,287.59,273,42,,2023-01-31,77
6510,Milk,Beverages,Parle,Gupta Wholesalers,49.24,72.13,467,28,2023-11-09,2023-01-23,51
6511,Notebook,Personal Care,Dabur,Agarwal Mart,302.55,334.56,281,43,2023-08-14,2023-01-05,24
6512,Wheat Flour,Personal Care,ITC,Agarwal Mart,345.95,428.53,404,22,2023-03-26,2023-01-03,57
6513,Toothpaste,Beverages,Nestle,Patel Suppliers,424.93,556.99,470,25,2023-10-11,2023-02-07,26
6514,Shampoo,Grocery,Britannia,Gupta Wholesalers,396.22,448.7,96,41,2023-03-10,2023-02-06,26
6515,Rice,Beverages,Godrej,Patel Suppliers,242.13,323.61,61,25,2023-03-16,2023-01-23,6
6516,Wheat Flour,Grocery,Parle,Gupta Wholesalers,205.3,228.71,266,27,2023-04-03,2023-01-15,40
6517,Pen,Beverages,Dabur,Agarwal Mart,128.74,149.82,299,10,2023-05-31,2023-01-17,99
6518,Toothpaste,Grocery,Dabur,Gupta Wholesalers,346.22,431.42,61,22,2023-11-05,2023-02-05,55
6519,Milk,Personal Care,ITC,Sharma Traders,55.89,73.58,497,43,2023-05-09,2023-02-21,58
6520,Soap,Household,Colgate,Sharma Traders,209.62,238.25,357,42,,2023-01-08,74
6521,Rice,Stationery,Britannia,Sharma Traders,376.81,485.27,193,38,,2023-01-27,98
6522,Shampoo,Beverages,Amul,Verma Distributors,71.2,79.37,115,36,2023-11-08,2023-01-02,62
6523,Toothpaste,Household,Parle,Agarwal Mart,453.39,579.16,482,17,,2023-01-19,71
6524,Milk,Beverages,Britannia,Gupta Wholesalers,407.48,502.03,440,34,2023-06-15,2023-01-31,54
6525,Pen,Electronics,Godrej,Patel Suppliers,370.71,417.17,369,29,,2023-01-19,48
6526,Wheat Flour,Stationery,Parle,Sharma Traders,461.53,643.03,305,43,,2023-02-17,12
6527,Soap,Personal Care,Dabur,Verma Distributors,407.42,546.19,334,22,2023-08-05,2023-02-22,79
6528,Milk,Beverages,Britannia,Gupta Wholesalers,110.67,126.19,166,35,2023-06-03,2023-02-16,75
6529,Shampoo,Grocery,Amul,Verma Distributors,261.68,383.92,182,20,2023-06-04,2023-03-02,81
6530,Rice,Personal Care,Amul,Sharma Traders,235.66,310.17,375,14,2023-07-18,2023-02-15,14
6531,Toothpaste,Personal Care,ITC,Verma Distributors,397.75,579.63,238,15,2023-10-19,2023-01-11,31
6532,Milk,Stationery,Haldiram,Sharma Traders,179.88,198.38,115,49,,2023-02-01,84
6533,Rice,Beverages,Amul,Patel Suppliers,496.86,552.17,472,45,2023-06-16,2023-02-23,24
6534,Soap,Stationery,Britannia,Verma Distributors,343.84,449.13,288,24,,2023-01-08,42
6535,Pen,Household,Colgate,Verma Distributors,441.12,554.2,450,23,,2023-01-08,5
6536,Rice,Stationery,Haldiram,Patel Suppliers,292.03,415.24,103,39,,2023-01-29,63
6537,Shampoo,FMCG,Godrej,Gupta Wholesalers,400.26,440.73,444,49,2023-09-22,2023-02-04,41
6538,Notebook,Beverages,Godrej,Gupta Wholesalers,446.42,581.74,7,48,2023-02-23,2023-01-13,39
6539,Soap,Stationery,Godrej,Sharma Traders,56.31,68.65,392,18,,2023-02-13,46
6540,Soap,Electronics,Nestle,Gupta Wholesalers,215.33,291.61,476,45,,2023-01-08,47
6541,Milk,Electronics,Nestle,Patel Suppliers,58.75,72.12,264,26,,2023-03-02,11
6542,Rice,Electronics,Colgate,Patel Suppliers,260.37,353.09,152,28,,2023-01-18,84
6543,Wheat Flour,Stationery,Dabur,Patel Suppliers,234.66,265.83,382,16,,2023-01-27,43
6544,Rice,Grocery,Amul,Gupta Wholesalers,181.4,215.43,455,22,2023-05-08,2023-01-18,53
6545,Milk,Electronics,Parle,Agarwal Mart,340.77,509.83,303,36,,2023-01-05,20
6546,Toothpaste,FMCG,Colgate,Agarwal Mart,492.03,631.2,456,11,2023-11-18,2023-01-15,14
6547,Shampoo,Personal Care,ITC,Sharma Traders,372.32,550.35,120,23,2023-05-25,2023-01-30,18
6548,Soap,Household,Tata,Gupta Wholesalers,395.09,570.7,46,43,,2023-02-02,41
6549,Shampoo,Grocery,Nestle,Agarwal Mart,392.59,572.58,229,25,2023-05-02,2023-02-09,28
6550,Shampoo,Personal Care,Tata,Verma Distributors,360.54,503.21,301,11,2023-12-06,2023-02-16,26
6551,Wheat Flour,Household,ITC,Patel Suppliers,445.84,643.04,453,41,,2023-02-14,100
6552,Shampoo,FMCG,Haldiram,Agarwal Mart,489.35,689.61,257,36,2023-09-22,2023-01-10,23
6553,Wheat Flour,Beverages,Tata,Sharma Traders,245.26,336.31,280,47,2023-08-15,2023-02-13,56
6554,Chips,Personal Care,Tata,Agarwal Mart,30.84,45.42,293,46,2023-05-28,2023-02-07,49
6555,Wheat Flour,Electronics,Britannia,Verma Distributors,385.84,479.55,245,40,,2023-01-11,96
6556,Soap,Electronics,Godrej,Patel Suppliers,478.78,684.41,239,26,,2023-02-07,95
6557,Toothpaste,Beverages,Godrej,Gupta Wholesalers,241.33,328.79,444,14,2023-08-15,2023-02-13,84
6558,Pen,Beverages,Haldiram,Patel Suppliers,180.43,215.4,306,20,2023-04-15,2023-01-30,22
6559,Pen,Personal Care,Parle,Verma Distributors,184.9,219.38,110,19,2023-12-04,2023-02-28,36
6560,Toothpaste,FMCG,ITC,Patel Suppliers,306.76,435.81,491,23,2023-12-24,2023-02-21,11
6561,Pen,Beverages,Dabur,Gupta Wholesalers,80.52,90.2,33,44,2023-11-07,2023-01-12,75
6562,Detergent,Personal Care,Colgate,Sharma Traders,27.71,31.26,433,39,2023-05-05,2023-02-07,24
6563,Rice,Electronics,Nestle,Patel Suppliers,113.26,127.05,298,47,,2023-01-07,81
6564,Chips,FMCG,Parle,Agarwal Mart,103.29,123.0,439,20,2023-02-17,2023-02-04,11
6565,Wheat Flour,FMCG,Britannia,Verma Distributors,437.63,546.13,217,42,2023-09-12,2023-01-20,55
6566,Pen,Personal Care,Britannia,Sharma Traders,76.83,97.8,445,36,2023-05-07,2023-02-26,30
6567,Soap,Electronics,Colgate,Verma Distributors,349.3,446.48,19,27,,2023-01-23,99
6568,Milk,Electronics,Dabur,Patel Suppliers,273.5,319.93,105,21,,2023-01-06,10
6569,Chips,FMCG,Haldiram,Agarwal Mart,397.94,573.53,10,24,2023-05-13,2023-01-10,49
6570,Chips,Beverages,ITC,Patel Suppliers,309.52,361.81,149,24,2023-11-20,2023-01-18,61
6571,Pen,Grocery,Tata,Verma Distributors,278.43,410.89,500,16,2023-05-10,2023-01-30,38
6572,Pen,Personal Care,Amul,Patel Suppliers,436.59,628.6,429,10,2023-10-20,2023-01-30,21
6573,Shampoo,Beverages,Nestle,Verma Distributors,415.25,621.12,489,30,2023-03-16,2023-02-23,70
6574,Toothpaste,Grocery,Nestle,Gupta Wholesalers,164.31,227.41,169,37,2023-08-01,2023-02-22,43
6575,Milk,Beverages,Dabur,Agarwal Mart,252.73,293.62,262,40,2023-04-23,2023-01-10,9
6576,Rice,Household,Britannia,Gupta Wholesalers,247.79,328.3,195,39,,2023-03-02,13
6577,Milk,Beverages,Amul,Patel Suppliers,427.49,634.59,290,22,2023-10-11,2023-01-08,11
6578,Shampoo,Stationery,Amul,Sharma Traders,381.78,546.64,368,23,,2023-01-31,6
6579,Rice,FMCG,Colgate,Agarwal Mart,488.01,714.95,115,10,2023-08-09,2023-02-28,61
6580,Soap,FMCG,Dabur,Verma Distributors,14.69,20.62,239,19,2023-12-12,2023-01-24,36
6581,Notebook,Stationery,Britannia,Verma Distributors,356.39,507.12,345,23,,2023-01-11,35
6582,Shampoo,Household,Dabur,Gupta Wholesalers,144.45,181.98,136,21,,2023-02-16,60
6583,Pen,Stationery,Parle,Agarwal Mart,293.62,429.43,314,24,,2023-01-24,25
6584,Shampoo,FMCG,Amul,Sharma Traders,329.87,382.55,109,48,2023-12-03,2023-02-18,43
6585,Wheat Flour,FMCG,Godrej,Sharma Traders,137.64,159.52,319,49,2023-03-18,2023-02-28,65
6586,Chips,FMCG,Parle,Patel Suppliers,233.87,321.9,462,25,2023-10-12,2023-02-04,12
6587,Soap,Beverages,Haldiram,Agarwal Mart,384.42,534.44,423,40,2023-07-21,2023-02-16,69
6588,Toothpaste,Stationery,Dabur,Patel Suppliers,389.75,481.55,84,47,,2023-01-23,86
6589,Detergent,Stationery,Godrej,Patel Suppliers,57.61,82.91,324,26,,2023-01-30,34
6590,Detergent,Household,Britannia,Patel Suppliers,24.16,32.3,116,37,,2023-02-26,80
6591,Pen,Grocery,Amul,Verma Distributors,245.73,285.32,60,17,2023-08-10,2023-02-02,100
6592,Toothpaste,Grocery,Dabur,Verma Distributors,76.16,96.74,425,16,2023-08-21,2023-02-18,77
6593,Detergent,Electronics,Amul,Sharma Traders,208.45,263.96,457,42,,2023-01-28,82
6594,Soap,Stationery,Haldiram,Agarwal Mart,33.12,45.35,272,38,,2023-01-09,81
6595,Soap,Electronics,Colgate,Sharma Traders,18.36,24.71,64,11,,2023-01-06,78
6596,Shampoo,Personal Care,Amul,Verma Distributors,272.4,408.23,458,42,2023-12-12,2023-02-28,19
6597,Soap,Household,Haldiram,Agarwal Mart,320.25,437.7,339,16,,2023-01-26,19
6598,Wheat Flour,Grocery,Dabur,Verma Distributors,480.85,544.6,460,32,2023-11-14,2023-02-07,8
6599,Rice,Grocery,ITC,Agarwal Mart,309.22,421.39,486,13,2023-06-14,2023-02-05,62
6600,Notebook,Personal Care,Nestle,Agarwal Mart,484.76,559.48,16,29,2023-07-26,2023-01-24,74
6601,Wheat Flour,Household,ITC,Verma Distributors,313.0,361.48,356,49,,2023-01-25,77
6602,Wheat Flour,Electronics,Tata,Verma Distributors,311.04,398.62,310,20,,2023-01-16,89
6603,Shampoo,Electronics,Nestle,Gupta Wholesalers,201.39,279.04,275,14,,2023-02-27,56
6604,Wheat Flour,Beverages,Dabur,Sharma Traders,45.07,61.06,27,35,2023-02-18,2023-02-06,24
6605,Rice,Personal Care,Britannia,Sharma Traders,371.94,489.0,171,41,2023-09-07,2023-01-26,8
6606,Notebook,Beverages,Britannia,Gupta Wholesalers,320.98,360.79,75,47,2023-11-09,2023-02-10,6
6607,Detergent,Household,Britannia,Patel Suppliers,442.17,599.67,447,19,,2023-02-15,44
6608,Milk,Personal Care,Amul,Gupta Wholesalers,142.48,184.01,173,36,2023-12-05,2023-01-14,50
6609,Wheat Flour,Beverages,Britannia,Verma Distributors,60.47,74.95,500,43,2023-03-19,2023-02-26,19
6610,Soap,Grocery,Parle,Verma Distributors,468.73,519.09,452,29,2023-10-08,2023-01-26,60
6611,Wheat Flour,Electronics,Haldiram,Gupta Wholesalers,36.72,44.12,108,16,,2023-02-15,30
6612,Toothpaste,Household,Britannia,Sharma Traders,215.96,257.45,40,40,,2023-02-24,90
6613,Shampoo,Household,Godrej,Agarwal Mart,308.75,361.58,43,16,,2023-01-12,41
6614,Shampoo,Stationery,Godrej,Verma Distributors,50.64,58.41,395,47,,2023-02-08,73
6615,Soap,Stationery,Nestle,Agarwal Mart,224.56,272.23,399,28,,2023-01-20,43
6616,Wheat Flour,FMCG,Colgate,Patel Suppliers,423.19,522.09,13,29,2023-02-07,2023-01-10,92
6617,Chips,Beverages,Dabur,Verma Distributors,33.57,41.92,405,13,2023-05-26,2023-01-02,9
6618,Soap,FMCG,Godrej,Agarwal Mart,323.7,376.79,127,18,2023-11-07,2023-01-30,68
6619,Rice,Household,Nestle,Patel Suppliers,300.47,403.01,167,15,,2023-01-06,24
6620,Rice,FMCG,Godrej,Sharma Traders,389.8,573.36,281,24,2023-07-16,2023-01-16,85
6621,Notebook,Electronics,Haldiram,Patel Suppliers,26.3,32.78,437,13,,2023-01-21,52
6622,Toothpaste,Personal Care,ITC,Agarwal Mart,399.36,442.13,238,31,2023-05-12,2023-02-18,78
6623,Shampoo,Beverages,Haldiram,Verma Distributors,166.28,217.27,379,16,2023-06-17,2023-01-14,87
6624,Soap,Grocery,Godrej,Sharma Traders,476.04,619.32,483,46,2023-12-05,2023-01-06,73
6625,Wheat Flour,Personal Care,Parle,Patel Suppliers,54.69,74.8,370,37,2023-12-18,2023-02-22,44
6626,Soap,Personal Care,ITC,Sharma Traders,41.82,47.16,76,24,2023-08-29,2023-01-24,80
6627,Notebook,Stationery,Colgate,Patel Suppliers,256.69,355.54,248,30,,2023-01-27,20
6628,Chips,Household,Nestle,Gupta Wholesalers,155.28,193.23,254,31,,2023-01-25,6
6629,Rice,Personal Care,Parle,Gupta Wholesalers,211.53,250.33,198,24,2023-08-27,2023-01-14,19
6630,Rice,FMCG,Haldiram,Agarwal Mart,89.14,127.23,389,33,2023-07-15,2023-01-26,67
6631,Chips,Personal Care,Colgate,Verma Distributors,178.93,207.55,483,11,2023-09-19,2023-02-14,81
6632,Rice,FMCG,Colgate,Patel Suppliers,122.71,175.83,200,10,2023-10-25,2023-01-05,34
6633,Milk,Beverages,Dabur,Verma Distributors,400.74,483.95,243,46,2023-09-10,2023-01-11,99
6634,Rice,Stationery,Amul,Sharma Traders,440.15,635.62,25,12,,2023-01-02,45
6635,Detergent,Beverages,Colgate,Gupta Wholesalers,328.32,391.2,48,45,2023-12-16,2023-01-26,33
6636,Milk,Grocery,Parle,Sharma Traders,345.61,401.77,192,44,2023-09-12,2023-01-15,75
6637,Soap,Household,Godrej,Agarwal Mart,259.1,287.87,318,24,,2023-02-18,6
6638,Notebook,FMCG,Godrej,Verma Distributors,330.34,375.64,184,31,2023-12-16,2023-01-29,80
6639,Pen,FMCG,Parle,Verma Distributors,418.75,624.7,121,45,2023-12-06,2023-01-28,92
6640,Detergent,Stationery,Nestle,Sharma Traders,44.0,63.77,475,32,,2023-02-22,11
6641,Rice,FMCG,Parle,Gupta Wholesalers,164.97,194.78,307,12,2023-10-07,2023-02-06,75
6642,Detergent,FMCG,Nestle,Gupta Wholesalers,60.7,72.72,401,40,2023-05-27,2023-01-03,53
6643,Milk,Household,Amul,Agarwal Mart,375.76,487.24,315,11,,2023-02-26,75
6644,Shampoo,Household,Britannia,Sharma Traders,114.16,126.29,49,28,,2023-02-07,11
6645,Milk,Personal Care,Colgate,Patel Suppliers,451.42,610.0,274,50,2023-06-26,2023-02-06,80
6646,Wheat Flour,Personal Care,Godrej,Sharma Traders,474.17,548.01,173,28,2023-07-18,2023-01-18,27
6647,Notebook,Personal Care,Parle,Agarwal Mart,273.89,408.15,81,26,2023-05-18,2023-02-09,5
6648,Detergent,Beverages,Dabur,Sharma Traders,37.62,52.06,311,13,2023-05-18,2023-01-04,59
6649,Milk,Household,Amul,Patel Suppliers,435.14,614.53,223,29,,2023-01-25,62
6650,Notebook,Household,Parle,Sharma Traders,44.27,50.36,195,39,,2023-01-22,17
6651,Detergent,Electronics,Britannia,Agarwal Mart,155.26,204.64,417,27,,2023-01-09,42
6652,Shampoo,Household,Parle,Agarwal Mart,30.42,36.4,335,22,,2023-02-03,38
6653,Toothpaste,Electronics,Haldiram,Agarwal Mart,242.67,282.45,277,12,,2023-01-15,52
6654,Soap,Personal Care,ITC,Verma Distributors,269.33,297.31,229,22,2023-08-15,2023-01-21,86
6655,Wheat Flour,FMCG,Haldiram,Agarwal Mart,435.3,539.02,364,50,2023-09-05,2023-01-18,52
6656,Milk,Stationery,Nestle,Sharma Traders,258.75,312.99,487,11,,2023-03-02,20
6657,Soap,Stationery,Tata,Patel Suppliers,217.05,242.52,337,15,,2023-01-28,9
6658,Rice,Beverages,Dabur,Verma Distributors,304.83,346.18,469,29,2023-04-04,2023-01-26,77
6659,Rice,Beverages,Godrej,Gupta Wholesalers,494.51,665.37,336,15,2023-07-29,2023-02-15,56
6660,Chips,Electronics,Parle,Verma Distributors,144.69,160.29,316,19,,2023-02-03,37
6661,Toothpaste,Household,Godrej,Verma Distributors,258.24,353.87,40,48,,2023-02-08,39
6662,Notebook,Grocery,ITC,Patel Suppliers,298.8,334.17,173,20,2023-10-22,2023-03-01,69
6663,Pen,Personal Care,Haldiram,Sharma Traders,182.09,265.42,200,19,2023-11-16,2023-02-08,96
6664,Notebook,Grocery,Haldiram,Sharma Traders,210.5,276.31,161,10,2023-03-03,2023-02-26,50
6665,Wheat Flour,Household,Britannia,Gupta Wholesalers,230.36,323.39,347,34,,2023-01-10,98
6666,Milk,Electronics,Haldiram,Gupta Wholesalers,128.95,149.71,188,25,,2023-01-20,61
6667,Notebook,Household,Haldiram,Gupta Wholesalers,449.58,574.85,87,23,,2023-01-20,27
6668,Chips,Electronics,Colgate,Verma Distributors,265.38,380.77,192,41,,2023-02-03,21
6669,Soap,Electronics,Britannia,Agarwal Mart,71.32,103.23,76,31,,2023-01-10,23
6670,Wheat Flour,FMCG,ITC,Agarwal Mart,224.77,329.84,234,40,2023-09-25,2023-02-17,63
6671,Chips,Household,ITC,Patel Suppliers,450.92,527.86,371,21,,2023-02-16,15
6672,Milk,Grocery,Dabur,Agarwal Mart,152.5,196.77,82,13,2023-06-23,2023-01-14,21
6673,Notebook,Electronics,Haldiram,Agarwal Mart,41.78,55.83,366,13,,2023-01-09,46
6674,Detergent,Grocery,Haldiram,Sharma Traders,102.58,136.51,448,17,2023-08-27,2023-03-01,31
6675,Milk,Beverages,ITC,Gupta Wholesalers,264.91,380.81,90,13,2023-09-06,2023-02-18,76
6676,Milk,Beverages,Amul,Gupta Wholesalers,72.64,90.47,322,48,2023-10-04,2023-02-20,15
6677,Notebook,Personal Care,ITC,Gupta Wholesalers,60.13,82.07,94,22,2023-12-14,2023-02-06,73
6678,Rice,Beverages,Tata,Gupta Wholesalers,230.28,327.28,234,39,2023-08-31,2023-01-17,49
6679,Notebook,Grocery,Godrej,Patel Suppliers,95.66,112.89,216,28,2023-09-23,2023-02-28,86
6680,Soap,Stationery,Godrej,Gupta Wholesalers,185.27,247.43,106,40,,2023-02-12,7
6681,Rice,Electronics,Amul,Agarwal Mart,32.92,40.84,479,14,,2023-02-23,26
6682,Milk,Grocery,Tata,Patel Suppliers,423.18,506.91,488,26,2023-07-25,2023-02-12,96
6683,Notebook,Grocery,Colgate,Patel Suppliers,217.39,254.45,303,38,2024-01-01,2023-02-01,22
6684,Notebook,Grocery,Haldiram,Sharma Traders,338.47,460.04,302,27,2023-11-13,2023-01-26,49
6685,Toothpaste,Electronics,Godrej,Verma Distributors,267.65,394.05,43,22,,2023-01-24,38
6686,Milk,FMCG,Tata,Verma Distributors,490.31,618.87,151,15,2023-05-22,2023-01-15,10
6687,Milk,Household,Godrej,Gupta Wholesalers,368.76,435.48,215,41,,2023-01-06,18
6688,Notebook,Household,Nestle,Sharma Traders,130.4,185.93,396,21,,2023-01-11,62
6689,Chips,FMCG,ITC,Sharma Traders,317.62,428.34,490,33,2023-12-08,2023-01-26,84
6690,Soap,Beverages,ITC,Patel Suppliers,367.39,465.39,155,46,2023-05-15,2023-02-13,85
6691,Toothpaste,FMCG,Amul,Sharma Traders,115.63,148.42,424,18,2023-12-14,2023-01-04,40
6692,Detergent,Stationery,Parle,Verma Distributors,461.72,520.39,298,39,,2023-02-19,78
6693,Toothpaste,Personal Care,Colgate,Verma Distributors,433.72,565.93,455,29,2023-04-18,2023-01-05,35
6694,Wheat Flour,Electronics,Dabur,Sharma Traders,487.08,558.25,281,47,,2023-02-22,34
6695,Pen,Beverages,Dabur,Gupta Wholesalers,467.67,517.68,432,11,2023-05-27,2023-01-29,71
6696,Detergent,Electronics,Parle,Agarwal Mart,459.15,528.58,457,12,,2023-01-23,15
6697,Chips,Grocery,Tata,Agarwal Mart,286.85,356.69,318,23,2023-09-07,2023-02-24,65
6698,Shampoo,Household,Tata,Patel Suppliers,347.74,456.4,14,27,,2023-02-17,87
6699,Wheat Flour,Household,Amul,Sharma Traders,285.03,426.93,319,43,,2023-02-14,45
6700,Wheat Flour,Household,Britannia,Gupta Wholesalers,59.44,75.46,432,18,,2023-01-16,62
6701,Shampoo,FMCG,Godrej,Agarwal Mart,275.32,367.01,289,40,2023-06-11,2023-01-08,48
6702,Milk,Electronics,Godrej,Sharma Traders,17.79,21.99,327,13,,2023-02-19,56
6703,Notebook,Personal Care,Dabur,Sharma Traders,163.86,223.03,150,34,2023-06-15,2023-01-02,30
6704,Toothpaste,FMCG,Amul,Patel Suppliers,291.99,383.83,40,15,2023-07-27,2023-01-05,43
6705,Chips,Personal Care,Colgate,Agarwal Mart,91.93,108.77,447,43,2023-03-03,2023-01-10,13
6706,Milk,Beverages,Amul,Verma Distributors,333.81,423.95,36,21,2023-08-23,2023-01-28,76
6707,Soap,Grocery,Britannia,Verma Distributors,425.98,483.77,173,40,2023-07-01,2023-01-15,5
6708,Pen,FMCG,Nestle,Gupta Wholesalers,405.12,554.21,60,13,2023-08-06,2023-01-08,38
6709,Toothpaste,Grocery,Godrej,Verma Distributors,270.84,299.62,41,17,2023-11-21,2023-02-24,11
6710,Soap,Electronics,Dabur,Verma Distributors,145.26,192.42,202,16,,2023-01-02,38
6711,Notebook,Electronics,Nestle,Verma Distributors,80.82,90.7,118,18,,2023-01-09,38
6712,Milk,Personal Care,Nestle,Sharma Traders,381.44,528.81,269,31,2023-12-02,2023-02-26,38
6713,Rice,Stationery,ITC,Patel Suppliers,153.24,227.64,292,25,,2023-02-09,14
6714,Rice,Personal Care,Haldiram,Verma Distributors,471.24,676.03,213,27,2023-11-26,2023-02-09,58
6715,Detergent,Personal Care,Godrej,Patel Suppliers,406.69,483.56,38,42,2023-08-11,2023-02-02,62
6716,Toothpaste,FMCG,Nestle,Verma Distributors,96.68,134.17,281,41,2023-10-16,2023-02-18,27
6717,Toothpaste,Personal Care,ITC,Gupta Wholesalers,469.3,698.28,237,18,2023-04-22,2023-02-14,9
6718,Shampoo,Stationery,Tata,Verma Distributors,215.43,251.84,163,15,,2023-02-02,36
6719,Notebook,Electronics,Godrej,Patel Suppliers,424.89,635.6,325,10,,2023-02-13,28
6720,Pen,Grocery,Godrej,Patel Suppliers,160.73,225.97,380,12,2023-12-26,2023-02-17,46
6721,Detergent,Household,Parle,Agarwal Mart,105.66,128.94,195,33,,2023-02-04,33
6722,Milk,Electronics,Colgate,Patel Suppliers,106.33,135.78,135,11,,2023-01-30,38
6723,Chips,Beverages,Amul,Patel Suppliers,138.68,177.81,218,11,2023-06-07,2023-01-05,27
6724,Toothpaste,Grocery,Haldiram,Verma Distributors,210.15,281.42,68,38,2023-02-25,2023-02-01,18
6725,Wheat Flour,FMCG,Nestle,Verma Distributors,59.54,86.51,158,39,2023-03-07,2023-02-14,70
6726,Wheat Flour,FMCG,Amul,Verma Distributors,381.42,538.38,10,43,2023-06-11,2023-01-21,43
6727,Milk,FMCG,Dabur,Sharma Traders,485.14,625.67,57,24,2023-05-26,2023-01-31,48
6728,Soap,Stationery,Colgate,Verma Distributors,266.56,304.34,384,15,,2023-01-18,44
6729,Wheat Flour,FMCG,Amul,Gupta Wholesalers,358.0,420.92,178,14,2023-04-08,2023-01-27,55
6730,Notebook,FMCG,ITC,Verma Distributors,106.9,137.57,158,28,2023-04-15,2023-01-29,94
6731,Notebook,Grocery,ITC,Patel Suppliers,27.91,32.46,465,31,2023-12-18,2023-02-10,79
6732,Detergent,Stationery,Parle,Verma Distributors,362.97,530.6,150,19,,2023-01-16,43
6733,Toothpaste,Personal Care,Tata,Patel Suppliers,118.82,139.01,492,46,2023-12-17,2023-01-25,60
6734,Milk,Beverages,Haldiram,Gupta Wholesalers,93.39,110.79,27,31,2023-11-11,2023-02-15,98
6735,Notebook,FMCG,Colgate,Verma Distributors,284.26,388.34,122,25,2023-10-25,2023-01-24,71
6736,Detergent,Beverages,Haldiram,Agarwal Mart,110.75,159.31,128,39,2023-04-03,2023-03-01,51
6737,Detergent,Household,Godrej,Gupta Wholesalers,387.09,472.49,341,47,,2023-02-12,98
6738,Rice,FMCG,Dabur,Gupta Wholesalers,422.99,622.74,71,22,2023-08-16,2023-01-23,93
6739,Chips,Electronics,Haldiram,Patel Suppliers,483.04,653.74,334,49,,2023-02-05,67
6740,Soap,FMCG,Tata,Sharma Traders,242.51,341.67,9,45,2023-11-26,2023-01-13,29
6741,Notebook,Household,Haldiram,Patel Suppliers,194.75,246.96,88,25,,2023-01-09,66
6742,Chips,Personal Care,Dabur,Sharma Traders,412.88,618.65,239,34,2023-10-21,2023-01-24,24
6743,Wheat Flour,Personal Care,Parle,Patel Suppliers,123.86,176.54,493,32,2023-11-07,2023-01-26,38
6744,Milk,FMCG,Colgate,Patel Suppliers,418.33,530.96,433,14,2023-04-26,2023-02-08,71
6745,Shampoo,Beverages,Parle,Verma Distributors,90.31,120.99,6,16,2023-10-20,2023-01-24,95
